stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
40.10921333,,-88.219365,LNCLNIL:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnil,LNCLNIL,,Lincoln & Illinois (NW Corner),0,
40.10901667,,-88.21950833,LNCLNIL:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnil,LNCLNIL,,Lincoln & Illinois (SW Corner),0,
40.1024152778,,-88.221825,PSL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/psl,,,Plant Sciences Lab,1,
40.11742333,,-88.21947333,LNCLNPK:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnpk,LNCLNPK,,Lincoln & Park (West Side),0,
40.094437,,-88.322875,MLKNWSTBRGH:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mlknwstbrgh,MLKNWSTBRGH,,Mullikin & Westborough (NW Corner),0,
40.1166114807,,-88.2518081665,CENTRAL:9,http://www.cumtd.com/maps-and-schedules/bus-stops/info/central,CENTRAL,,Central High,0,
40.094657,,-88.283432,BDMRCRSNT:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrcrsnt,BDMRCRSNT,,Broadmoor & Crescent (SW Corner),0,
40.11706,,-88.18638167,GRD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grd,,,Butzow at Guardian West,1,
40.094268,,-88.32279,MLKNWSTBRGH:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mlknwstbrgh,MLKNWSTBRGH,,Mullikin & Westborough (SE Corner),0,
40.10911167,,-88.2197,LNCLNIL:8,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnil,LNCLNIL,,Lincoln & Illinois (NW Far Side),0,
40.09589333,,-88.257623335,PSPCTLNSH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctlnsh,,,Prospect and Lincolnshire,1,
40.11415833,,-88.173105,150DOD:5,http://www.cumtd.com/maps-and-schedules/bus-stops/info/150dod,150DOD,,U.S. 150 & Dodson (NE Far Side),0,
40.1258,,-88.28023167,CFDCAMP:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cfdcamp,CFDCAMP,,Country Fair Dr. & Camp (NW Corner),0,
40.1220958333,,-88.2580038333,PSPCTVIN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctvin,,,Prospect and Vine,1,
40.129893,,-88.183366,BNFLDPKNS:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldpkns,BNFLDPKNS,,Brownfield & Perkins (NE Corner),0,
40.094405,,-88.237127,STMARYSIHTL:1,,STMARYSIHTL,,St. Mary's Road at iHotel (South Side),0,
40.12558333,,-88.28012833,CFDCAMP:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cfdcamp,CFDCAMP,,Country Fair Dr. & Camp (SE Corner),0,
40.10355,,-88.314394835,STLYTRNBRY,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stlytrnbry,,,Staley and Turnberry,1,
40.110884,,-88.199953,GRNADRSN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnadrsn,GRNADRSN,,Green & Anderson (North Side),0,
40.0983776675,,-88.195553335,FLCTGRV,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flctgrv,,,Florida and Cottage Grove,1,
40.11082167,,-88.20042167,GRNADRSN:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnadrsn,GRNADRSN,,Green & Anderson (SW Corner),0,
40.13540333,,-88.27513833,PLACYNTHA:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/placyntha,PLACYNTHA,,Paula & Cynthia (SW Corner),0,
40.126415,,-88.25806333,PSPCTBRD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctbrd,,,Prospect and Beardsley,1,
40.086834,,-88.276293,MATSBRCH:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsbrch,MATSBRCH,,Mattis & Branch (East Side),0,
40.111668,,-88.223815,GDWNMRL:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gdwnmrl,GDWNMRL,,Goodwin at Materials Research,0,
40.068093055,,-88.242293045,PARKVIEW,http://www.cumtd.com/maps-and-schedules/bus-stops/info/parkview,,,Parkview,1,
40.110219165,,-88.240266665,GRNLCST,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnlcst,,,Green and Locust,1,
40.0674361111,,-88.2903805556,RLACRVLKDR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rlacrvlkdr,,,Rolling Acres and Valkar Dr.,1,
40.096075,,-88.295336,DNCNWTRSN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnwtrsn,DNCNWTRSN,,Duncan & Watterson (NW Corner),0,
40.096351335,,-88.315802,CTSMDWFXBRGH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctsmdwfxbrgh,,,Curtis Meadow and Foxborough,1,
40.115935,,-88.24094667,IT:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/it,IT,,Illinois Terminal (Platform A),0,
40.115535,,-88.241104,IT:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/it,IT,,Illinois Terminal (Platform B),0,
40.096371,,-88.315704,CTSMDWFXBRGH:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctsmdwfxbrgh,CTSMDWFXBRGH,,Curtis Meadow & Foxborough (North Side),0,
40.093069165,,-88.195338335,CTGRVBRITN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvbritn,,,Cottage Grove and Brighton,1,
40.09633167,,-88.3159,CTSMDWFXBRGH:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctsmdwfxbrgh,CTSMDWFXBRGH,,Curtis Meadow & Foxborough (SW Corner),0,
40.10911389,,-88.2195244433,LNCLNIL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnil,,,Lincoln and Illinois,1,
40.149225,,-88.23904,MKTMERC:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktmerc,MKTMERC,,Market & Mercury (SE Corner),0,
40.14477167,,-88.25808333,PSPCTMJR:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctmjr,PSPCTMJR,,Prospect at Meijer (NW Corner),0,
40.094127,,-88.209594,RACEMUMFRD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racemumfrd,,,Race and Mumford,1,
40.0839691162,,-88.1905670166,PHILOWDSR:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/philowdsr,PHILOWDSR,,Philo & Windsor (NW Corner),0,
40.11734833,,-88.22847333,PKWRT:6,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pkwrt,PKWRT,,Park & Wright (SE Far Side),0,
40.083895,,-88.188764,PHILOWDSR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/philowdsr,PHILOWDSR,,Philo & Windsor (NE),0,
40.09124667,,-88.26907,MYFRTDR:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/myfrtdr,MYFRTDR,,Mayfair & Theodore (SE Corner),0,
40.0983452909,,-88.2333507124,4THKBY,http://www.cumtd.com/maps-and-schedules/bus-stops/info/4thkby,,,Fourth and Kirby,1,
40.08357833,,-88.19043833,PHILOWDSR:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/philowdsr,PHILOWDSR,,Philo & Windsor (SE Corner),0,
40.098814165,,-88.183171665,FLCRTS,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flcrts,,,Florida and Curtiss,1,
40.098985,,-88.21935333,LNCLNCC:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclncc,LNCLNCC,,Lincoln & College Ct. (SW Corner),0,
40.11659,,-88.25183833,CE,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ce,,,Central High East,1,
40.114265,,-88.24509,RNDLFWHT,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfwht,,,Randolph and White,1,
40.06742833,,-88.23868833,INDIGO:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/indigo,INDIGO,,The Place at 117 (East Side),0,
40.11844667,,-88.274765,CHCHVCTR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchvctr,,,Church and Victor,1,
40.092374165,,-88.1956275,CTGRVMCHM,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvmchm,,,Cottage Grove and Mitchem,1,
40.115885,,-88.189400835,UNILRMN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unilrmn,,,University and Lierman,1,
40.100336665,,-88.1813625,VTKNCH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vtknch,,,Vermont and Kinch,1,
40.09372,,-88.19879833,ADRSNHRDG:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnhrdg,ADRSNHRDG,,Anderson & Harding (NW Corner),0,
40.13452333,,-88.177105,BNFLDML:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldml,BNFLDML,,Brownfield & Mary Lou (West Side),0,
40.10500167,,-88.24675833,STESTNAG:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stestnag,STESTNAG,,State & Stanage (NW Corner),0,
40.121325,,-88.24361833,NEILCLMBA:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilclmba,NEILCLMBA,,Neil & Columbia (NW Corner),0,
40.11016833,,-88.240415,GRNLCST:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnlcst,GRNLCST,,Green & Locust (SW Corner),0,
40.11027,,-88.24011833,GRNLCST:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnlcst,GRNLCST,,Green & Locust (NE Corner),0,
40.121166,,-88.243387,NEILCLMBA:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilclmba,NEILCLMBA,,Neil & Columbia (NE Corner),0,
40.120985,,-88.24349,NEILCLMBA:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilclmba,NEILCLMBA,,Neil & Columbia (SE Corner),0,
40.094405,,-88.237127,STMARYSIHTL,,,,St. Mary's Road at iHotel,1,
40.10280333,,-88.238675,1STSTDM:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1ststdm,1STSTDM,,First & Stadium (NW Corner),0,
40.102675,,-88.23877833,1STSTDM:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1ststdm,1STSTDM,,First & Stadium (SW Corner),0,
40.10257,,-88.23859167,1STSTDM:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1ststdm,1STSTDM,,First & Stadium (SE Corner),0,
40.081673,,-88.3091345,YMCA,,,,Stephens Family YMCA,1,
40.094216,,-88.275929,MATSBDMR:6,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsbdmr,MATSBDMR,,Mattis & Broadmoor (SE Far Side),0,
40.11554333,,-88.17852333,SMITHCRE,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smithcre,,,Smith and Carrie,1,
40.12498167,,-88.21956167,ONESOUTH:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/onesouth,ONESOUTH,,One Illinois South,0,
40.073536665,,-88.206093335,SWNDSWNC,http://www.cumtd.com/maps-and-schedules/bus-stops/info/swndswnc,,,Sherwin and Sherwin Cir.,1,
40.11443833,,-88.22891167,WHTWRT:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/whtwrt,WHTWRT,,White & Wright (SE Corner),0,
40.11291,,-88.18647,MNILEAS:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ccnh,MNILEAS,,Main at ILEAS (South Side),0,
40.112995,,-88.18645833,MNILEAS:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ccnh,MNILEAS,,Main at ILEAS (North Side),0,
40.10233167,,-88.24651,STEHSL:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stehsl,STEHSL,,State & Hessel (NE Corner),0,
40.11522667,,-88.245105,RNDLFCLARK:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfclark,RNDLFCLARK,,Randolph & Clark (SE Corner),0,
40.07405,,-88.20349167,SWNDPNDR:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/swndpndr,SWNDPNDR,,Sherwin & Pond Ridge (SE Corner),0,
40.10214833,,-88.24665,STEHSL:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stehsl,STEHSL,,State & Hessel (SE Corner),0,
40.12765333,,-88.29160333,BRAD:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brad,BRAD,,Bradley (North Side),0,
40.13137167,,-88.24372,NEILEGB:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilegb,NEILEGB,,Neil & Edgebrook (NW Corner),0,
40.11999167,,-88.23553167,WASH3RD:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wash3rd,WASH3RD,,Washington & Third (SW Corner),0,
40.13128667,,-88.24353667,NEILEGB:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilegb,NEILEGB,,Neil & Edgebrook (SE Corner),0,
40.089757165,,-88.314274665,IRNWDSTLY,http://www.cumtd.com/maps-and-schedules/bus-stops/info/irnwdstly,,,Ironwood and Staley,1,
40.09949,,-88.220416,PAR:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/par,PAR,,PAR (North Side Shelter),0,
40.10940167,,-88.20502833,VINIL:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinil,VINIL,,Vine & Illinois (NW Corner),0,
40.08368667,,-88.249665,FOXWDSR:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/foxwdsr,FOXWDSR,,Fox & Windsor (NW Corner),0,
40.0840911865,,-88.24961,FOXWDSR:5,http://www.cumtd.com/maps-and-schedules/bus-stops/info/foxwdsr,FOXWDSR,,Fox & Windsor (NE Far Side),0,
40.099982,,-88.295123,DNCNLWNDL:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnlwndl,DNCNLWNDL,,Duncan & Lawndale (NE Corner),0,
40.109344165,,-88.28613333,JOHNKNWD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnknwd,,,John and Kenwood,1,
40.08696667,,-88.238265,1STGTY:7,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1stgty,1STGTY,,First & Gerty (SW Far Side),0,
40.09829167,,-88.27113,KBYWAVE,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbywave,,,Kirby and Waverly,1,
40.1323391436,,-88.21945326,LNCLNKLRNY,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnklrny,,,Lincoln and Killarney,1,
40.098365,,-88.21922333,FLLNCLN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/fllncln,FLLNCLN,,Florida & Lincoln (NW Corner),0,
40.11625833,,-88.260215,UNIWLS:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uniwls,UNIWLS,,University & Willis (SW Corner),0,
40.09802,,-88.21899167,FLLNCLN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/fllncln,FLLNCLN,,Florida & Lincoln (SE Corner),0,
40.134629165,,-88.27290583,PLAGH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plagh,,,Paula and Garden Hills Drive,1,
40.09826,,-88.21886167,FLLNCLN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/fllncln,FLLNCLN,,Florida & Lincoln (NE Corner),0,
40.11636167,,-88.27498,UNIVCTR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/univctr,,,University and Victor,1,
40.11629289,,-88.2518136667,UNILYN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unilyn,,,University and Lynn,1,
40.1067715956,,-88.3096383208,CBLFLDINV,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cbfldinv,,,Cobblefield and Inverness,1,
40.069558,,-88.250216,WDFLDCTS:5,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdfldcts,WDFLDCTS,,Woodfield & Curtis (NE Far Side),0,
40.069145,,-88.25031667,WDFLDCTS:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdfldcts,WDFLDCTS,,Woodfield & Curtis (NW Corner),0,
40.091480835,,-88.1930725,SLVRFLCHR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/slvrflchr,,,Silver and Fletcher,1,
40.122502,,-88.295713665,CLTNDNCN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cltndncn,,,Clayton and Duncan,1,
40.13725833,,-88.277305,MATSUSPS:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsusps,MATSUSPS,,Mattis at Post Office (West Side),0,
40.136835,,-88.24357,NEILANT:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilant,NEILANT,,Neil & Anthony (SE Corner),0,
40.081572,,-88.309155,YMCA:2,,YMCA,,Stephens Family YMCA (East Side),0,
40.09667,,-88.19946667,ADRSNBKWD:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnbkwd,ADRSNBKWD,,Anderson & Burkwood (NW Corner),0,
40.1090698242,,-88.2468338013,STEJOHN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stejohn,STEJOHN,,State & John (NW Corner),0,
40.081774,,-88.309114,YMCA:1,,YMCA,,Stephens Family YMCA (West Side),0,
40.108965,,-88.246905,STEJOHN:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stejohn,STEJOHN,,State & John (SW Corner),0,
40.098312,,-88.192224,FLSUN:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flsun,FLSUN,,Sunnycrest Mall (SW),0,
40.098442,,-88.19216,FLSUN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flsun,FLSUN,,Sunnycrest Mall (North Side),0,
40.1450666667,,-88.2483666667,NEILWLGFRD:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilwlgfrd,NEILWLGFRD,,Neil & Walingford (SE Corner),0,
40.135691,,-88.226865,ANTNWH:1,,ANTNWH,,Anthony at National Warehouse (NE),0,
40.10373833,,-88.20257333,FRLN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/frln,FRLN,,Fairlawn (South Side),0,
40.096415,,-88.269961,MYFRGTOWN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/myfrgtown,MYFRGTOWN,,Mayfair & Georgetown (SE Corner),0,
40.1451666667,,-88.2485333333,NEILWLGFRD:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilwlgfrd,NEILWLGFRD,,Neil & Walingford (NW Corner),0,
40.11462,,-88.22404167,GWNMN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwnmn,GWNMN,,Goodwin & Main (NW Corner),0,
40.096525,,-88.270008,MYFRGTOWN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/myfrgtown,MYFRGTOWN,,Mayfair & Georgetown (NW Corner),0,
40.11739333,,-88.24687,STEPK,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stepk,,,State and Park,1,
40.1130850025,,-88.17843125,MNSMITH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnsmith,,,Main and Smith Rd.,1,
40.114335,,-88.22398333,GWNMN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwnmn,GWNMN,,Goodwin & Main (SE Corner),0,
40.14646149,,-88.26029968,MEIJER:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/meijer,MEIJER,,Meijer Dr. at Meijer (South Side),0,
40.102935,,-88.20959,RACEIN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racein,RACEIN,,Race & Indiana (SE Corner),0,
40.087031665,,-88.281493335,WNCHBRCH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchbrch,,,Winchester and Branch,1,
40.11415833,,-88.173105,150DOD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/150dod,,,U.S. 150 and Dodson Dr.,1,
40.127553335,,-88.176928335,PKNSCOOK,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknscook,,,Perkins and Cooks Lane,1,
40.11293833,,-88.29236667,GC:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gc,GC,,Ginger Creek (South Side),0,
40.113025,,-88.29215833,GC:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gc,GC,,Ginger Creek (North Side),0,
40.09475833,,-88.28331833,BDMRCRSNT:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrcrsnt,BDMRCRSNT,,Broadmoor & Crescent (NW Corner),0,
40.08787,,-88.199445835,MHRYADRSN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mhryadrsn,,,McHenry and Anderson,1,
40.12333333,,-88.21954833,LNCLNEADS,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclneads,,,Lincoln and Eads,1,
40.117492,,-88.212811,PKMCCLGH:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pkmcclgh,PKMCCLGH,,Park & McCullough (NW Corner),0,
40.094688,,-88.311343,BNTBRKPNCRST:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bntbrkpncrst,BNTBRKPNCRST,,Bentbrook & Pinecrest (NW Corner),0,
40.104845,,-88.24502167,RNDLFSTNAG,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfstnag,,,Randolph and Stanage,1,
40.092581,,-88.316725,BRTTRLSTHFRD:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brttrlsthfrd,BRTTRLSTHFRD,,Brittany Trail & Southford (SW Corner),0,
40.0963455567,,-88.3143142233,CTSMDWSTLY,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctsmdwstly,,,Curtis Meadow and Staley,1,
40.09258,,-88.31656333,BRTTRLSTHFRD:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brttrlsthfrd,BRTTRLSTHFRD,,Brittany Trail & Southford (NE Corner),0,
40.125276,,-88.308981,SWTCHGRSWLDFLWR:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/swtchgrswldflwr,SWTCHGRSWLDFLWR,,Switchgrass & Wildflower (NW Corner),0,
40.09434333,,-88.276545,MATSBDMR:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsbdmr,MATSBDMR,,Mattis & Broadmoor (NW Corner),0,
40.118365,,-88.269005,CHCHGRFLD:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchgrfld,CHCHGRFLD,,Church & Garfield (NE Corner),0,
40.094146,,-88.276378,MATSBDMR:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsbdmr,MATSBDMR,,Mattis & Broadmoor (SE Corner),0,
40.125119,,-88.308856,SWTCHGRSWLDFLWR:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/swtchgrswldflwr,SWTCHGRSWLDFLWR,,Switchgrass & Wildflower (SE Corner),0,
40.094295,,-88.276185,MATSBDMR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsbdmr,MATSBDMR,,Mattis & Broadmoor (NE Corner),0,
40.0835767701,,-88.2708897534,WDSRWIND,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrwind,,,Windsor and Windward Blvd.,1,
40.1129684448,,-88.1681671143,MN150:7,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mn150,MN150,,Main & University (SW Far Side),0,
40.1131515503,,-88.1679153442,MN150:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mn150,MN150,,Main & University (SE Corner),0,
40.096497,,-88.314322,CTSMDWSTLY:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctsmdwstly,CTSMDWSTLY,,Curtis Meadow & Staley (NW Corner),0,
40.12127167,,-88.246905,STECLMBA:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/steclmba,STECLMBA,,State & Columbia (NW Corner),0,
40.0777075,,-88.291615,LKVWWGWD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lkvwwgwd,,,Lakeview and Wedgewood,1,
40.09245333,,-88.195645,CTGRVMCHM:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvmchm,CTGRVMCHM,,Cottage Grove & Mitchem (NW Corner),0,
40.09828833,,-88.28594167,KBYKNWD:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyknwd,KBYKNWD,,Kirby & Kenwood (South Side),0,
40.11739,,-88.29547,DNCNCLKRD:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnclkrd,DNCNCLKRD,,Duncan & Clark (SE Corner),0,
40.114924,,-88.311067,FLDSTNMETRI:4,,FLDSTNMETRI,,Fieldstone at Metritech (West Side),0,
40.117645,,-88.29555333,DNCNCLKRD:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnclkrd,DNCNCLKRD,,Duncan & Clark (NW Corner),0,
40.143826665,,-88.2734725,RLNDAZTEC,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rlndaztec,,,Roland and Aztec,1,
40.12498,,-88.24365833,NEILERKA:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilerka,NEILERKA,,Neil & Eureka (NW Corner),0,
40.1381083333,,-88.2576338867,PSPCTMKTV,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctmktv,,,Prospect and Marketview,1,
40.0771312714,,-88.2708015442,SSXWIND,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ssxwind,,,Sussex and Windward,1,
40.112811,,-88.281928,SPFLDCFD:6,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldcfd,SPFLDCFD,,Springfield & Country Fair Dr. (SE Far),0,
40.144435,,-88.240381,MKTPLCN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktplcn,MKTPLCN,,Market Place North Entrance (NE Corner),0,
40.144204,,-88.240259,MKTPLCN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktplcn,MKTPLCN,,Market Place North Entrance (East Side),0,
40.083945,,-88.2962055,WDSRVLGGRN,,,,Windsor and Village Green,1,
40.142017,,-88.183968,ARPRTLNDSFRM:3,,ARPRTLNDSFRM,,Airport & Landis Farm (SW Corner),0,
40.111022,,-88.280655,RNDBRNRD:1,,RNDBRNRD,,Round Barn Road (South Side),0,
40.111109,,-88.280013,RNDBRNRD:2,,RNDBRNRD,,Round Barn Road (North Side),0,
40.1300372233,,-88.25319889,HRISBLOM,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hrisblom,,,Harris and Bloomington,1,
40.133866,,-88.190792,LBRTYCLMBA:2,,LBRTYCLMBA,,Liberty & Columbia (SE Corner),0,
40.093183335,,-88.283460835,WNCHBKHVN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchbrhvn,,,Winchester and Brookhaven,1,
40.12959083,,-88.254878335,HGNPNR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hgnpnr,,,Hagen and Pioneer,1,
40.116375,,-88.250168,UNIELM:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unielm,UNIELM,,University & Elm (NW Corner),0,
40.09809,,-88.2466804175,KBYSTE,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyste,,,Kirby and State,1,
40.11624667,,-88.25017667,UNIELM:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unielm,UNIELM,,University & Elm (SW Corner),0,
40.07421333,,-88.24988,BRWSWDFLD:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brwswdfld,BRWSWDFLD,,Burwash & Woodfield (SW Corner),0,
40.10248667,,-88.19549333,FRLNCTGRV:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/frlnctgrv,FRLNCTGRV,,Fairlawn & Cottage Grove (NE Corner),0,
40.07425333,,-88.24957333,BRWSWDFLD:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brwswdfld,BRWSWDFLD,,Burwash & Woodfield (NE Corner),0,
